6,87800
4,92890
2,198434
6,298148
4,350493
6,119396
6,14341
6,120303
8,277044
6,259388
6,51566
6,108285
8,99902
6,96461
4,338526
4,289879
6,268978
6,115734
8,159097
8,89881
6,87291
8,111507
8,366943
8,115751
6,228807
8,111495
6,294929
6,266555
6,145531
6,160484
6,119822
6,65772
6,61017
10,167147
4,134928
6,83851
8,93206
8,90366
6,364385
6,117802
4,133132
8,378194
6,53306
6,48641
6,324067
6,283941
8,91251
6,248103
6,106936
8,128445
6,35794
8,97919
6,71129
4,369281
6,278351
6,312843
4,120630
6,99685
6,57495
6,79924
6,44741
8,374546
10,75314
6,335345
6,65143
6,110689
6,95174
4,171580
6,113799
6,253474
6,108399
4,325710
4,34912
4,210302
6,331218
4,38264
6,70148
6,276816
4,149899
8,123948
8,80979
6,275309
6,110074
6,54167
6,105569
6,82125
6,80339
8,70735
8,101410
6,86541
6,339579
10,110081
6,305224
8,255589
6,81711
6,95250
6,100263
6,63149
8,56111
6,98724
8,42466
6,101258
6,32770
6,259711
8,74671
6,99674
10,61834
6,91167
6,65832
6,120408
6,112120
6,65622
6,39090
6,65794
4,190327
4,193716
6,96895
4,55184
6,60984
8,62653
8,61802
6,36947
4,110524
8,64990
6,38182
4,284837
8,71315
6,296032
6,96251
6,70460
6,281724
2,47577
4,117128
6,120689
6,314121
6,309987
6,233886
6,335266
6,56193
6,71688
6,363589
6,67883
8,373960
6,374526
8,118845
4,169222
4,53125
4,309698
8,65649
4,274812
2,315327
6,83972
4,82418
6,80761
6,297884
6,274558
4,160127
8,120663
6,87909
4,82307
6,60176
6,157016
6,72684
6,91369
6,106584
6,90862
6,90861
8,330229
6,26174
6,379511
6,255854
6,331080
6,391539
6,369064
8,119250
6,73540
4,454606
6,41699
6,367684
4,380732
6,308129
8,334372
6,384344
8,345549
2,295701
2,266465
10,118789
4,114508
4,211443
6,147612
4,108308
6,324216
6,370754
2,298412
6,307901
6,77402
6,164522
8,98967
4,103060
6,273822
4,338763
6,241303
6,54698
6,69467
8,83987
4,155267
8,108188
6,79641
6,47574
6,235712
4,98360
6,297721
4,267116
6,188503
4,93978
6,64116
4,71913
8,301357
4,119164
6,368314
8,77416
8,167260
6,112461
6,328832
6,199683
6,359203
4,53619
6,65955
10,53472
6,237993
6,108148
8,266697
6,106856
8,64612
6,33870
6,80120
10,276919
8,52357
2,106701
2,112431
4,120855
4,100405
4,103596
4,295297
4,230030
4,129387
4,108333
4,243155
4,160009
4,204137
4,298351
6,62695
6,57345
8,50986
8,60827
6,80678
8,75793
6,194314
6,73195
4,38355
4,246692
2,120804
6,112767
6,58458
4,100240
4,795340
4,65421
6,120363
4,170544
10,114690
6,353014
6,239655
8,304262
6,275230
6,103074
6,38890
6,31885
8,327056
6,25913
8,91670
8,73582
4,59170
4,313737
8,287467
6,120265
6,303243
4,279781
8,50613
6,108583
6,22100
4,16654
2,51380
6,116365
8,209077
4,117966
6,118954
4,31381
6,19585
6,13427
6,210301
8,105378
6,13257
6,254455
6,13442
6,116282
10,19760
4,323998
8,102943
6,188674
6,86637
6,60390
6,320769
4,218484
4,276567
6,71141
8,75686
6,329101
6,256359
6,17925
6,245873
6,266075
6,46268
10,365376
8,6864
8,109424
6,112817
4,348370
6,320726
4,-1
4,378527
6,391429
6,336182
6,-1
6,301187
6,287665
6,-1
4,244157
6,951144
6,97858
4,165982
6,79261
6,354668
6,49406
6,81398
8,42876
6,94862
8,33467
4,145681
6,264464
4,94226
4,328828
6,73629
8,266543
6,20530
8,78252
6,325980
8,112913
4,47396
6,297847
4,293715
6,103186
10,154420
6,275773
6,92593
8,119349
6,107048
6,106769
2,116401
4,342771
6,285742
8,70917
8,106937
4,257360
6,57358
6,67500
6,102293
4,57693
6,120490
8,55499
6,84787
8,78788
6,97202
8,50976
6,79833
8,244870
2,113820
4,286716
6,53291
8,203009
6,106308
6,92991
4,118643
6,278736
2,109916
4,61722
8,165078
6,113409
4,76752
2,116552
6,66227
6,257044
10,235060
6,285492
6,45848
8,60196
8,113540
8,325655
6,268126
4,93437
6,74256
6,300471
4,146675
6,120451
6,216651
6,269389
6,322310
6,100998
8,99871
10,47478
4,220099
6,322802
8,95327
6,90756
6,120731
4,52893
8,71562
8,295362
6,21749
4,104694
6,63442
6,84157
6,99864
6,100477
4,120770
8,89606
8,87432
6,59578
8,308379
4,90248
8,286751
6,53604
6,234215
8,109592
8,332831
6,118929
4,289424
4,24216
6,70130
8,62622
6,68361
6,323084
8,56443
8,87544
4,137494
4,210945
8,96283
6,189998
6,130827
4,53285
6,245844
8,137523
8,55032
4,118617
8,109445
8,84868
4,92666
2,127322
6,133240
4,112642
4,120902
8,118694
6,91209
6,92610
8,193253
4,100758
6,298130
8,299977
4,35251
8,59646
4,147004
6,36914
6,113824
6,96336
6,117571
6,116583
6,92067
6,99180
6,10323
6,280609
8,235198
4,130121
6,120329
10,166924
4,104302
8,80179
8,91763
6,118715
6,270933
6,105197
4,93677
6,116778
8,74486
8,119488
8,114746
10,101640
8,290673
8,113247
6,238380
6,112769
6,265459
6,104652
8,266308
8,40522
8,84777
6,248808
6,102812
8,99487
4,183523
6,68916
8,133363
6,218553
6,100157
6,243558
6,109707
2,295178
8,283509
8,119237
6,162346
6,113189
8,310793
6,339230
6,158983
6,120693
6,36613
6,100264
4,115693
4,343727
6,103873
8,114814
6,68327
6,119217
4,104070
6,243465
8,83922
4,108238
6,161292
6,217505
6,99472
4,257106
2,258470
6,265343
4,268380
8,162866
6,86216
8,118843
6,312283
8,15648
10,57237
6,109650
8,110413
8,204932
6,172493
8,32553
4,121765
6,95953
8,111579
8,167261
6,120122
6,53198
4,196931
8,79944
6,91954
8,114787
8,55630
4,166792
8,97814
8,82096
4,119273
8,116922
6,290329
8,138704
8,111161
6,207112
8,246578
6,275847
10,178868
4,120888
6,50825
6,250081
10,245429
4,80453
6,300140
4,109198
6,61655
6,72856
6,278504
2,118928
4,213149
4,33028
8,57012
8,34583
8,279064
4,266915
4,104438
4,90830
6,99959
6,62512
6,79574
6,58150
4,99878
6,100260
6,83907
10,76786
6,185125
4,105415
8,92106
6,32910
6,82406
4,32455
6,95489
4,190641
2,277371
6,165710
8,330801
6,88323
4,209163
4,120746
8,110005
6,322035
6,264508
4,85574
6,323035
6,356808
6,391212
6,281850
4,160797
10,296042
6,221027
6,89218
6,114709
2,265018
6,110478
4,250687
6,118884
10,66921
4,114702
6,140379
4,99726
6,106918
4,104868
6,93311
8,110632
4,233600
6,48280
8,120669
10,95468
8,120263
6,102095
4,119013
6,198781
6,101700
2,107978
4,100502
6,93870
8,112682
4,151905
6,106770
4,115759
2,120179
6,190861
4,117786
6,113326
4,268579
8,92005
6,107144
4,89793
6,102685
4,205000
4,120891
4,185431
8,85959
4,117038
2,117608
4,117723
6,95776
4,76538
4,120913
2,104437
6,111503
4,111257
4,114148
2,116883
4,113198
6,119282
4,109813
6,98622
2,120380
6,196267
4,88847
10,70608
4,110991
6,120681
4,97647
8,98189
6,112691
6,104361
6,86960
4,94012
4,112896
6,54331
6,102057
4,119567
4,100814
6,116695
6,119115
4,105417
4,103776
4,112462
4,118688
8,216787
8,1292599
8,378893
6,131325
2,120647
2,119303
4,106965
2,113114
2,119137
2,185183
4,132245
4,59260
2,117705
6,101414
6,42332
6,55254
4,113855
6,91326
4,117998
4,92086
8,108598
2,209297
6,97428
4,116213
6,112864
6,99423
6,95016
2,107131
2,116040
4,109190
2,106375
6,120587
4,115491
2,118570
4,34492
6,103639
6,91149
4,114924
2,120744
6,117913
6,120762
4,103855
6,120753
6,57546
6,108252
6,190138
6,112480
6,126029
6,107616
6,119397
6,183790
8,61852
4,97757
4,112697
4,113497
2,110216
2,96320
6,101605
6,122394
6,119528
4,146316
6,104431
2,119190
6,101393
6,96438
6,100802
4,120347
6,116908
4,162650
6,102798
6,117060
6,87538
6,116483
4,106779
6,120655
4,118571
8,110357
6,106977
4,198837
6,83316
8,120601
6,120815
6,117500
6,107290
4,120338
6,86567
6,113243
6,167404
6,184894
6,119654
4,116996
4,116629
6,119094
6,99785
4,120660
6,139134
6,112281
4,103786
6,118655
6,120903
6,120890
4,105793
4,92099
6,116075
6,111282
4,120812
4,120755
4,183505
6,110475
6,112851
6,118880
4,115641
6,145660
6,111807
10,203166
8,88247
6,88015
8,72271
6,77631
6,75790
2,97523
4,175142
2,247638
4,114898
2,120591
6,240772
4,173840
6,119174
8,107692
8,146882
6,87182
6,90605
6,78748
6,215129
4,252866
6,163651
6,87332
4,118689
6,190590
8,120188
8,80684
8,86190
8,76759
4,120915
6,99088
6,96874
6,88763
6,106697
6,83866
6,84434
2,242423
2,196229
4,120738
2,134847
6,120201
6,265666
8,181875
8,86879
8,171804
6,119116
8,93058
8,113568
6,107977
4,113481
10,107688
6,162661
6,102494
8,129332
4,117331
8,94625
8,108394
4,120611
10,33122
6,161081
2,164052
4,149261
8,168629
6,103644
6,99700
6,87363
4,103893
8,108052
6,109506
4,91474
4,120004
8,144084
6,54215
2,120694
4,114852
4,133751
4,130018
2,134084
4,120082
8,118799
8,103064
10,63522
2,208988
4,172495
10,79470
8,135636
8,120735
8,208092
6,80745
10,71853
8,120737
8,150662
8,83658
8,86250
8,68646
8,209144
10,119698
10,110912
8,211915
10,81505
6,112722
6,118971
8,110148
6,116367
8,110631
4,107798
8,109830
6,109040
8,70047
